time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
161,0.78377,0.780402,0.746727,0.662012,0.557766,0.444493,0.342575,0.138473,4.45622
162,2.85074,2.83843,2.68995,2.32599,1.91429,1.50852,1.16123,0.467571,15.7567
163,2.07924,2.07019,1.94843,1.6423,1.2901,0.955219,0.733769,0.293471,11.0127
164,3.24296,3.22879,3.10981,2.82271,2.47546,2.07326,1.59113,0.634474,19.1786
165,3.27134,3.25695,3.1392,2.85474,2.50764,2.10123,1.60992,0.638569,19.3796
166,3.15378,3.13983,3.01073,2.69463,2.31501,1.89561,1.45024,0.572528,18.2323
167,0.731272,0.728013,0.689789,0.593534,0.479403,0.364673,0.27846,0.10926,3.97441
168,0.890617,0.886624,0.862861,0.806959,0.73348,0.633045,0.48261,0.188395,5.48459
169,0,0,0,0,0,0,0,0,0
170,2.1493,2.13956,2.02186,1.72682,1.38188,1.04169,0.791959,0.306442,11.5595
171,1.53375,1.52677,1.45567,1.2776,1.06136,0.831321,0.631286,0.243368,8.56113
172,0,0,0,0,0,0,0,0,0
173,2.77442,2.76163,2.60418,2.21831,1.78464,1.3667,1.03419,0.394241,14.9383
174,1.69586,1.68799,1.63115,1.49316,1.31662,1.09827,0.829609,0.314503,10.0671
175,1.73354,1.72545,1.67229,1.54521,1.38089,1.16844,0.881271,0.332476,10.4396
176,2.24558,2.23505,2.12925,1.87235,1.57394,1.25967,0.949019,0.356768,12.6216
177,0.818779,0.814922,0.783597,0.706558,0.609815,0.496774,0.3737,0.139816,4.74396
178,2.84402,2.83051,2.67214,2.2794,1.82575,1.37972,1.03554,0.38466,15.2517
179,0.795773,0.791977,0.758467,0.675522,0.572906,0.457727,0.343134,0.126979,4.52249
180,1.64261,1.63473,1.57222,1.41907,1.22653,0.999914,0.748472,0.275679,9.51922
181,0,0,0,0,0,0,0,0,0
182,0.846604,0.8425,0.813529,0.743596,0.654277,0.543405,0.405552,0.14798,4.99744
183,0.856945,0.85276,0.824721,0.757587,0.671286,0.561519,0.4182,0.151598,5.09462
184,0,0,0,0,0,0,0,0,0
185,2.13013,2.11963,1.99897,1.69973,1.35279,1.01095,0.750906,0.269916,11.333
186,2.08685,2.07652,1.95418,1.65269,1.30895,0.976313,0.724414,0.259531,11.0395
187,2.80321,2.78927,2.6265,2.22439,1.76268,1.31268,0.9725,0.346731,14.838
188,2.18734,2.1764,2.05878,1.76678,1.42252,1.07344,0.793847,0.281461,11.7606
189,2.30974,2.2981,2.19006,1.92371,1.60135,1.25242,0.924287,0.325579,12.8252
190,0.645415,0.642143,0.597224,0.486172,0.362916,0.252073,0.185712,0.0650669,3.23672
191,0.64138,0.638113,0.59293,0.481335,0.357874,0.24743,0.182033,0.0634957,3.20459
192,0.694993,0.691436,0.649514,0.545511,0.425708,0.310047,0.22779,0.0791189,3.62412
193,1.35826,1.35129,1.26987,1.07348,0.856359,0.648267,0.475927,0.164923,7.19838
194,1.39026,1.38307,1.29994,1.09498,0.860247,0.632802,0.463627,0.15964,7.28457
195,0.665977,0.662511,0.618604,0.510091,0.387842,0.27448,0.200638,0.0685908,3.38873
196,2.07943,2.06857,1.94732,1.65397,1.32533,1.00527,0.734074,0.250152,11.0641
197,1.25109,1.24452,1.15849,0.953828,0.73738,0.542548,0.395561,0.134138,6.41755
198,0,0,0,0,0,0,0,0,0
199,1.45914,1.45141,1.37276,1.17976,0.953702,0.722531,0.525249,0.176506,7.84106
200,1.37081,1.3635,1.27771,1.06592,0.823931,0.592727,0.430058,0.143654,7.06831
201,0.727509,0.723625,0.683604,0.584824,0.468438,0.350038,0.253878,0.0847064,3.87662
202,0,0,0,0,0,0,0,0,0
203,0.682265,0.678577,0.63533,0.528668,0.406962,0.291006,0.210252,0.0693161,3.50238
204,0.726794,0.722856,0.682654,0.583603,0.467018,0.348385,0.251524,0.0827344,3.86557
205,1.20358,1.19701,1.10175,0.86979,0.621917,0.411183,0.296228,0.0967961,5.79825
206,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0
209,1.29898,1.29175,1.20154,0.981202,0.737288,0.514697,0.368481,0.118089,6.51202
210,1.34081,1.33333,1.24498,1.02831,0.783934,0.554515,0.396497,0.126584,6.80896
211,0,0,0,0,0,0,0,0,0
212,2.2995,2.28652,2.17697,1.91445,1.60309,1.26089,0.898766,0.284186,12.7244
213,2.18796,2.17557,2.05655,1.768,1.43178,1.08446,0.771867,0.242955,11.7191
214,0.52643,0.523425,0.47272,0.35211,0.231721,0.13972,0.0992048,0.0309932,2.37632
215,0,0,0,0,0,0,0,0,0
216,1.68743,1.67773,1.52902,1.17185,0.803111,0.505433,0.358036,0.111059,7.84368
217,1.03856,1.03257,0.930504,0.688277,0.44782,0.26586,0.188074,0.0580968,4.64976
218,0.604329,0.600826,0.552799,0.436414,0.311929,0.205374,0.145074,0.0446143,2.90136
219,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0
221,0.66932,0.665386,0.620633,0.511407,0.38836,0.272578,0.19165,0.0581012,3.37744
222,0,0,0,0,0,0,0,0,0
223,1.01075,1.00474,0.907376,0.681933,0.463656,0.296332,0.207616,0.0622638,4.63466
224,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0
227,0.749522,0.745004,0.705426,0.609478,0.495043,0.372972,0.259984,0.0767666,4.0142
228,0.751979,0.747423,0.70798,0.612476,0.498412,0.376185,0.26176,0.0768759,4.03309
229,1.4156,1.40698,1.32162,1.11394,0.873204,0.632436,0.439351,0.128394,7.33153
230,2.5171,2.50168,2.31435,1.86311,1.37323,0.935114,0.648197,0.188167,12.341
231,1.69652,1.68611,1.62328,1.47762,1.29261,1.05364,0.729709,0.211258,9.77074
232,2.60146,2.5854,2.42364,2.05615,1.67335,1.29877,0.897815,0.25847,13.7951
233,0,0,0,0,0,0,0,0,0
234,1.4945,1.4852,1.40539,1.21325,0.985339,0.741876,0.511366,0.145933,7.98284
